parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,wise1,wise2,av50
       4.1827909,       11.864951,12.242175 ,11.341384 ,      10.7490,      10.4500,      10.3500,      10.3050,      10.3490,      0.18958933
      0.51537856,       11.459975,12.015441 ,10.798778 ,      9.96200,      9.39900,      9.27100,      9.21700,      9.31700,      0.17750210
       2.2424158,       11.800340,12.1057005,11.345475 ,      10.8330,      10.5620,      10.5010,      10.4810,      10.5260,      0.22425737
      0.60241780,       11.069483,11.565248 ,10.450343 ,      9.65400,      9.19800,      9.06300,      8.99800,      9.07800,      0.15863380
       3.0446625,       11.383855,11.739549 ,10.901785 ,      10.3430,      10.0260,      9.91100,      9.89800,      9.93200,     0.090919960
       3.7925018,       11.141135,11.402119 ,10.753164 ,      10.3420,      10.1040,      10.0420,      10.0200,      10.0320,      0.11689612
      0.60098460,       11.697383,12.2701025,11.012068 ,      10.1350,      9.57200,      9.42500,      9.37800,      9.49300,      0.17170136
      0.25724136,       12.257716,13.217301 ,11.300286 ,      9.93600,      9.09200,      8.85400,      8.73300,      8.87600,      0.95024997
      0.65241532,       11.994617,12.693227 ,11.207491 ,      10.1630,      9.57900,      9.36300,      9.24000,      9.36800,      0.56252518
      0.48567463,       12.132112,12.735501 ,11.40549  ,      10.3770,      9.84000,      9.75100,      9.63900,      9.72200,      0.52193087
      0.33547554,       11.857117,12.493881 ,11.117335 ,      10.1000,      9.45600,      9.33900,      9.25800,      9.35300,     0.017932640
       1.3213184,       11.585828,11.7921   ,11.255942 ,      10.8830,      10.7310,      10.6890,      10.6440,      10.6830,       0.0000000
      0.50716589,       12.011502,12.631582 ,11.289737 ,      10.3200,      9.76600,      9.60700,      9.55300,      9.67900,      0.12367806
      0.62112791,       11.813989,12.391317 ,11.118186 ,      10.1930,      9.64000,      9.50500,      9.42600,      9.51100,      0.33075472
      0.53246490,       11.903099,12.503305 ,11.1924305,      10.2520,      9.68800,      9.56900,      9.48900,      9.59800,      0.37838110
      0.23868053,       12.166076,12.90825  ,11.346268 ,      10.1520,      9.48800,      9.32100,      9.22600,      9.31300,      0.59429266
      0.62020260,       12.077421,12.724982 ,11.324    ,      10.3010,      9.69400,      9.54000,      9.45400,      9.53800,      0.38378086
      0.65270965,       11.736007,12.398825 ,10.971753 ,      9.93000,      9.34100,      9.18500,      9.07600,      9.17500,      0.56812649
      0.69876238,       11.734742,12.398811 ,10.970496 ,      9.89900,      9.31500,      9.17300,      9.07500,      9.18600,      0.70416701
      0.64271461,       11.285135,11.80994  ,10.638371 ,      9.80300,      9.26200,      9.18400,      9.12800,      9.17900,      0.17162463
      0.30852548,       11.660380,12.328015 ,10.901759 ,      9.82900,      9.19600,      9.07700,      8.99400,      9.11100,      0.32122909
      0.26598308,       11.448264,12.375799 ,10.53965  ,      9.22000,      8.38300,      8.18200,      8.08800,      8.25500,      0.64337263
       1.4533342,       11.344789,11.890819 ,10.682966 ,      9.80000,      9.28000,      9.17900,      9.11000,      9.18900,      0.28958703
      0.90637775,       11.240290,11.790338 ,10.583108 ,      9.73600,      9.21500,      9.09700,      9.00800,      9.10000,      0.20517450
       1.2873098,       11.356214,11.886499 ,10.708966 ,      9.88200,      9.35400,      9.28400,      9.19200,      9.28300,      0.13891765
      0.73192971,       10.228252,11.027789 ,9.390031  ,      8.18800,      7.45900,      7.27000,      7.05800,      7.27000,      0.86548044
       1.1656007,       10.614366,11.379866 ,9.794141  ,      8.63100,      7.98400,      7.77100,      7.63400,      7.81500,      0.69848126
       1.0882229,       10.759283,11.385026 ,10.035913 ,      9.04700,      8.49200,      8.31900,      8.24500,      8.34200,      0.31726497
      0.95071477,       10.792829,11.623477 ,9.928789  ,      8.67000,      7.98500,      7.76900,      7.61200,      7.80200,      0.75739420
       1.0654821,       10.581899,11.198365 ,9.859815  ,      8.88000,      8.34500,      8.14600,      8.06500,      8.16500,      0.57848607
      0.98110366,       10.543723,11.22593  ,9.775819  ,      8.71100,      8.09200,      7.93900,      7.80900,      7.95300,      0.55278333
       1.0939454,       10.276251,10.88353  ,9.566993  ,      8.59000,      8.06000,      7.88100,      7.79000,      7.91600,      0.53054254
      0.32772322,       11.656027,12.41145  ,10.832701 ,      9.69500,      8.97100,      8.81700,      8.69400,      8.83000,      0.43155033
      0.80908709,       10.868929,11.431691 ,10.19759  ,      9.31800,      8.81200,      8.68200,      8.60500,      8.70200,      0.22282155
      0.65523562,       11.573118,12.175786 ,10.865143 ,      9.93400,      9.39700,      9.26800,      9.16900,      9.28600,      0.11745240
      0.89342227,       11.609466,12.233235 ,10.887904 ,      9.92800,      9.39100,      9.27400,      9.15800,      9.25200,      0.30308741
      0.76526819,       11.006225,11.5695915,10.332913 ,      9.46000,      8.92700,      8.79300,      8.71600,      8.82400,      0.17028273
      0.74257003,       10.993093,11.542018 ,10.335963 ,      9.49100,      9.02200,      8.85400,      8.78000,      8.86800,      0.16304908
      0.56307718,       11.450050,11.968903 ,10.809115 ,      9.97700,      9.45500,      9.38300,      9.31200,      9.39900,     0.066541890
      0.53726130,       11.816616,12.330941 ,11.168786 ,      10.3520,      9.83100,      9.75500,      9.65600,      9.75500,    0.0043047678
       2.2790628,       11.436798,11.681447 ,11.051923 ,      10.5780,      10.3710,      10.2950,      10.2900,      10.3130,       0.0000000
       9.2549675,       11.675500,12.25221  ,10.985882 ,      10.1160,      9.60000,      9.50600,      9.44300,      9.51600,      0.17754334
       5.7534051,       11.896405,12.372192 ,11.28343  ,      10.6360,      10.1560,      10.0640,      9.99900,      10.0620,      0.12462071
       7.3716592,       11.611877,12.102528 ,10.990461 ,      10.2460,      9.79200,      9.68100,      9.63100,      9.69400,      0.16487470
      0.28727601,       11.933105,12.555296 ,11.198896 ,      10.1920,      9.56600,      9.43600,      9.36600,      9.47400,      0.27601592
      0.36581589,       11.551389,12.616507 ,10.548412 ,      8.98900,      8.13300,      7.88700,      7.75100,      7.90200,       1.4905257
       1.3694509,       11.208325,11.772565 ,10.522355 ,      9.64100,      9.13600,      9.01300,      8.91600,      8.99500,      0.37385052
      0.52201869,       10.939770,11.685254 ,10.129867 ,      9.00100,      8.32100,      8.13800,      8.01400,      8.16000,      0.38230749
      0.81439786,       11.372784,12.034801 ,10.62005  ,      9.59200,      8.97800,      8.87100,      8.75400,      8.88400,      0.46152487
      0.33430072,       11.644373,12.471835 ,10.772583 ,      9.53600,      8.73600,      8.58200,      8.46700,      8.58800,      0.49336636
      0.75958543,       11.470581,12.1152725,10.728141 ,      9.70100,      9.16800,      8.97500,      8.90600,      9.00300,      0.53273658
      0.70185442,       11.402662,12.020765 ,10.683636 ,      9.71100,      9.13900,      9.01100,      8.92100,      9.01900,      0.45699002
      0.76931990,       11.527751,12.063271 ,10.857226 ,      9.95500,      9.45900,      9.33300,      9.23500,      9.30000,      0.53030642
      0.47347750,       11.092499,11.81323  ,10.296008 ,      9.15500,      8.53300,      8.33500,      8.24100,      8.35000,      0.56537109
      0.65215203,       11.398322,12.004654 ,10.687506 ,      9.72000,      9.18900,      9.04900,      8.96700,      9.06200,      0.34538307
      0.84704277,       10.749964,11.294654 ,10.086742 ,      9.21200,      8.72500,      8.63100,      8.54000,      8.61300,      0.19703744
      0.95842262,       10.971264,11.602088 ,10.238828 ,      9.27600,      8.72800,      8.54500,      8.44800,      8.55700,      0.30339732
      0.60286714,       11.663382,12.30736  ,10.909831 ,      9.87800,      9.22700,      9.08400,      9.02100,      9.10600,      0.45338829
      0.25815250,       11.692826,12.674608 ,10.731169 ,      9.31400,      8.47600,      8.26000,      8.15200,      8.32000,      0.74972308
       2.6850335,       11.050859,11.504235 ,10.4711   ,      9.77300,      9.42000,      9.26400,      9.19500,      9.24700,      0.10578073
      0.63410752,       11.622784,12.052671 ,11.040324 ,      10.2990,      9.83200,      9.79900,      9.67400,      9.79800,       0.0000000
      0.72848343,       11.564829,11.989127 ,10.995294 ,      10.2560,      9.89800,      9.79700,      9.71200,      9.79400,    0.0026534207
       2.1088346,       11.632371,11.86264  ,11.263048 ,      10.9260,      10.6990,      10.7210,      10.6000,      10.6100,     0.023479679
       1.7325785,       11.527502,11.822995 ,11.088388 ,      10.5100,      10.3310,      10.2400,      10.2290,      10.2440,     0.088014644
      0.69000878,       11.778971,12.39649  ,11.051915 ,      10.0800,      9.49800,      9.37600,      9.28300,      9.36600,      0.49349661
      0.72360256,       12.119862,12.739928 ,11.382485 ,      10.3250,      9.76500,      9.65900,      9.58500,      9.64900,      0.47966816
      0.41458265,       11.800321,12.449042 ,11.040178 ,      9.99400,      9.40500,      9.25400,      9.14600,      9.21500,       1.0030416
       1.3248331,       11.843171,12.44074  ,11.126988 ,      10.1640,      9.60800,      9.45700,      9.40400,      9.47600,      0.50869477
      0.61406717,       11.835387,12.469651 ,11.095225 ,      10.0940,      9.50900,      9.35600,      9.27700,      9.36200,      0.39327874
      0.67051098,       12.180974,12.9558325,11.3398   ,      10.1480,      9.56900,      9.33200,      9.20200,      9.33700,      0.69098493
      0.51636148,       11.931560,12.590337 ,11.174961 ,      10.1090,      9.49000,      9.37000,      9.28700,      9.38000,      0.67029003
      0.24267070,       12.136223,12.935321 ,11.277791 ,      10.0360,      9.29700,      9.14200,      9.00900,      9.12500,      0.71413801
       1.3601752,       11.854950,12.401199 ,11.178905 ,      10.3290,      9.81400,      9.67900,      9.61500,      9.67400,      0.34461002
      0.39291676,       11.830582,12.580614 ,11.003525 ,      9.85000,      9.20300,      8.97300,      8.86100,      8.98800,      0.56273370
       2.0020063,       11.779397,12.358841 ,11.079008 ,      10.1370,      9.63000,      9.49600,      9.43700,      9.52000,      0.45820810
       8.5622294,       11.938722,12.54798  ,11.216696 ,      10.3170,      9.80800,      9.67300,      9.62600,      9.69000,     0.071314375
      0.46812853,       12.233719,13.156904 ,11.3007965,      9.90400,      9.17500,      8.96700,      8.84600,      9.00500,      0.97154718
      0.41358481,       12.360126,13.284738 ,11.425613 ,      10.0400,      9.31500,      9.03500,      8.94800,      9.08600,      0.94631788
      0.83156264,       11.807733,12.526534 ,10.999258 ,      9.85700,      9.24100,      9.07300,      8.96900,      9.07200,      0.53621566
      0.20958430,       11.987339,13.204527 ,10.907012 ,      9.27800,      8.36400,      8.08300,      7.96800,      8.15300,       1.3483696
      0.37605755,       11.664842,12.4107275,10.851725 ,      9.72300,      9.06500,      8.86900,      8.78100,      8.90300,      0.36789223
       1.2222666,       9.6592610,10.227077 ,8.981046  ,      8.08700,      7.53100,      7.42300,      7.29000,      7.44900,      0.13485037
       1.1928643,       10.219055,10.790053 ,9.539927  ,      8.65000,      8.12200,      7.97600,      7.90000,      8.01900,      0.18448379
       1.1546979,       10.230365,10.802854 ,9.546128  ,      8.61800,      8.11400,      7.99600,      7.88900,      8.00600,      0.23736486
       1.2117990,       11.352391,11.905046 ,10.687462 ,      9.82900,      9.33900,      9.18700,      9.12800,      9.21700,      0.24895649
       1.1925453,       10.144121,10.706881 ,9.468044  ,      8.57200,      8.08700,      7.92300,      7.83100,      7.96700,      0.11217256
       1.1864581,       10.585022,11.1846   ,9.87886   ,      8.92100,      8.38800,      8.25200,      8.17400,      8.27700,      0.34760932
       1.2077229,       9.6912260,10.365973 ,8.935135  ,      7.87500,      7.23300,      7.11900,      6.93400,      7.14700,      0.30205512
       1.1694067,       11.145099,11.707379 ,10.473783 ,      9.60200,      9.08500,      8.94700,      8.87900,      8.96300,      0.27371478
      0.27242788,       11.775418,12.495071 ,10.976839 ,      9.87100,      9.18000,      9.01000,      8.92100,      9.05000,      0.33281658
       1.1852812,       11.882250,12.38924  ,11.245799 ,      10.4370,      9.96300,      9.85000,      9.79600,      9.86700,      0.15583494
      0.31188307,       11.749068,12.403314 ,10.9990425,      9.98900,      9.34400,      9.22500,      9.13200,      9.24800,      0.27297306
      0.47033235,       11.737404,12.365802 ,11.004593 ,      10.0700,      9.43500,      9.29700,      9.21800,      9.32700,      0.24761419
      0.54888356,       11.802526,12.307388 ,11.164108 ,      10.3560,      9.84400,      9.77000,      9.68200,      9.76900,      0.20729664
       2.8165419,       11.027580,11.570967 ,10.377606 ,      9.56200,      9.06200,      8.97900,      8.91400,      8.99600,       0.0000000
       2.0274887,       11.275404,11.591123 ,10.825135 ,      10.2960,      10.0180,      9.95400,      9.89500,      9.92400,       0.0000000
       4.7868008,       10.794033,11.129025 ,10.322856 ,      9.79400,      9.49600,      9.44100,      9.34700,      9.36600,      0.24655134
      0.37956141,       11.086063,11.620322 ,10.425255 ,      9.57500,      9.03900,      8.88000,      8.84200,      8.88400,      0.13469619
